0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,0,0,0,0,0,0,0,0,0,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,I84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,I84,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,I84,0,0,0,0,0,0,0,0,0,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,0,0,I84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,I84,0,0,0,I84,0,0,0,0,0,0,0,0,0,0,0,I84,0,0,0,I84,0,0,0,0,0,0,0,0,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
0,0,0,0,0,0,0,0,0,0,I84,I84,I84,I84,I84,0,0,0,0,0,B74,B74,B74,B74,B74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B74,0,0,0,0,B74,0,0,0,0,0,0,0,B74,B74,B74,B74,0,0,0,0,B74,0,0,I84,I84,I84,I84,I84,0,0,0,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S386,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,A394,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,A394,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,A394,A394,A394,A394,A394,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,B163,B163,B163,B163,B163,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,A394,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,A394,A394,A394,A394,A394,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417,S417
